utility_id,utility_name,plant_code,plant_name,street_address,city,state,zip,county,latitude,longitude,nerc_region,balancing_authority_code,balancing_authority_name,name_of_water_source,primary_purpose_naics_code,regulatory_status,sector,sector_name,ferc_cogeneration_status,ferc_cogeneration_docket_number,ferc_small_power_producer_status,ferc_small_power_producer_docket_number,ferc_exempt_wholesale_generator_status,ferc_exempt_wholesale_generator_docket_number,ash_impoundment,ash_impoundment_lined,ash_impoundment_status,transmission_or_distribution_system_owner,transmission_or_distribution_system_owner_id,transmission_or_distribution_system_owner_state,grid_voltage_kv,grid_voltage_2_kv,grid_voltage_3_kv,energy_storage,natural_gas_ldc_name,natural_gas_pipeline_name_1,natural_gas_pipeline_name_2,natural_gas_pipeline_name_3,pipeline_notes,natural_gas_storage,liquefied_natural_gas_storage
62136,Llano Estacado Wind Ranch,55579,Llano Estacado Wind Ranch,Unnammed road,White Deer,TX,79097,Carson,35.4677,-101.2533,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,00-58-000,Y,02-26-000,N,X,,Southwestern Public Service Co,17718,TX,67, , ,N,,,,,,X,X
6354,FPL Energy Upton Wind LP,55581,King Mountain Wind Ranch 1,120 E. 5th Street,McCamey,TX,79752,Upton,31.2092,-102.2417,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas North Company,20404,TX,138, , ,N,,,,,,X,X
14354,PacifiCorp,55607,Foote Creek I,180 EX272 N 2MI RTE 13,McFadden,WY,82084,Carbon,41.6283,-106.2013,WECC,PACE,PacifiCorp - East,Municipality,22,RE,1,Electric Utility,N,,N,,N,,,X,,PacifiCorp,14354,WY,135, , ,N,,,,,,,
19740,AES Wind Generation Inc,55719,Mountain View I&2,19435 Ruppert Street,North Palm Springs,CA,92258,Riverside,33.9211,-116.5642,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,01-93-000,,X,,Southern California Edison Co,17609,CA,135, , ,N,,,,,,,
7531,Gray County Wind Energy LLC,55734,Gray County Wind Energy,100 W. Mexitli Street,Montezuma,KS,67867,Gray,37.613256,-100.378197,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Victory Electric Coop Assn Inc,19820,KS,115, , ,N,,,,,,X,X
59496,Allete Clean Energy,55739,Condon Windpower LLC,15981 Highway 206,Condon,OR,97823,Gilliam,45.2766,-120.2794,WECC,BPAT,Bonneville Power Administration,,22,NR,2,IPP Non-CHP,N,,N,,Y,02-29-000,N,X,,Bonneville Power Administration,1738,OR,115, , ,N,,,,,,N,X
17058,Shell Wind Energy Inc.,55740,Rock River I LLC,1567 Wyoming Highway 13,Rock River,WY,82083,Carbon,41.7172,-106.1077,WECC,PACE,PacifiCorp - East,,22,NR,2,IPP Non-CHP,N,,N,,Y,01-271-000,,X,,PacifiCorp,14354,WY,135, , ,N,,,,,,X,
2770,Terra-Gen Operating Co-Wind,55741,Ridge Crest Wind Partners,502 Main Street,Peetz,CO,80747,Logan,40.945911,-103.162028,WECC,PSCO,Public Service Company of Colorado,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Public Service Co of Colorado,15466,CO,34.5, , ,N,,,,,,,
20847,Wisconsin Electric Power Co,55742,Montfort Wind Energy Center,3145 Anderson Lane,Montfort,WI,53569,Iowa,42.9625,-90.386667,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,American Transmission Co,659,WI,69, , ,N,,,,,,X,
13866,NWP Indian Mesa Wind Farm LP,55747,NWP Indian Mesa Wind Farm,Bar M Ranch,Iraan,TX,79744,Pecos,30.931467,-102.201433,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,01-166-000,N,X,,AEP Texas North Company,20404,TX,34.5, , ,N,,,,,,X,X
49880,Madison Windpower LLC,55769,Madison Windpower LLC,Stone Road,Madison,NY,13402,Madison,42.894722,-75.451666,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,00-103-000;  05-232-000,,X,,New York State Elec & Gas Corp,13511,NY,115, , ,N,,,,,,,
56689,RENEW Energy Inc,55782,Noble Ridge LLC,Hwy 91,Wilmont,MN,56155,Nobles,43.754739,-95.853447,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Nobles Cooperative Electric,13684,MN,34.5, , ,N,,,,,,X,X
34688,CHI Energy Inc,55790,Fenner Wind,5508 Bellinger Rd.,Cazenovia,NY,13035,Madison,42.988989,-75.762536,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Niagara Mohawk Power Corp.,13573,NY,115, , ,N,,,,,,,
14629,Pecos Wind II LP,55795,Woodward Mountain II,6.5 miles South Hwy,Girvin,TX,79740,Pecos,30.9514,-102.414067,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas North Company,20404,TX,34.5, , ,N,,,,,,X,X
14628,Pecos Wind I LP,55796,Woodward Mountain I,6.5 miles South Hwy,Girvin,TX,79740,Pecos,30.9514,-102.414067,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas North Company,20404,TX,34.5, , ,N,,,,,,X,X
64407,Huntsman Wind,55803,Somerset Windpower LLC,68 Braddock Drive,Ohiopyle,PA,15501,Somerset,39.979167,-79.012778,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Pennsylvania Electric Co,14711,PA,25, , ,N,,,,,,N,X
61973,Black Hills Electric Generation LLC,55804,Northern Iowa Windfarm,4119 Evergreen Ave,Joice,IA,50446,Worth,43.3833,-93.4167,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,01-155; 04-104,N,X,,ITC Midwest LLC,56161,,161, , ,N,,,,,,X,X
64407,Huntsman Wind,55805,Mill Run Windpower LLC,4309 Kingwood Rd. Ste. 1,Rockwood,PA,15557,Somerset,39.913408,-79.393644,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,"Somerset Rural Elec Coop, Inc",40167,PA,25, , ,N,,,,,,N,X
10046,Kas Brothers Windfarm LLC,55809,Kas Brothers Windfarm,County Road 18,Woodstock,MN,56164,Pipestone,44.0119,-96.1125,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,X,X
8294,Hawkeye Power Partners LLC,55816,Hawkeye Power Partners LLC,1824 200th Street,Garner,IA,50438,Cerro Gordo,43.047222,-93.4775,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,98-62-000,N,X,,Interstate Power and Light Co,9417,IA,230, , ,N,,,,,,X,X
15399,Avangrid Renewables LLC,55871,Klondike Wind Power,98536 Klondike Lane,Wasco,OR,97065,Sherman,45.5563,-120.5507,WECC,AVRN,Avangrid Renewables LLC,,22,NR,2,IPP Non-CHP,N,,N,,Y,02-77-000,,X,,Bonneville Power Administration,1738,OR,230, , ,N,,,,,,,
1361,Bay Windpower LLC,55944,Bay Windpower I,Trails End Road,Mackinaw City,MI,49701,Cheboygan,45.7644,-84.7381,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,01-58-000,N,,N,X,,Consumers Energy Co,4254,MI,24.9, , ,N,,,,,,X,X
19171,Trent Wind Farm LP,55968,Trent Wind Farm LP,1423 CR 131,Trent,TX,79561,Nolan,32.4301,-100.235652,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Oncor Electric Delivery Company LLC,44372,TX,138, , ,N,,,,,,X,X
57170,"EDF Renewable Asset Holdings, Inc.",55980,Champepaden Wind Power,575 41st Street,Chandler,MN,56122,Murray,43.899722,-95.950556,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Nobles Cooperative Electric,13684,MN,12.47, , ,N,,,,,,,
57170,"EDF Renewable Asset Holdings, Inc.",55981,Moulton Wind Power,475 State Hwy 91,Chandler,MN,56123,Murray,43.9204,-95.955885,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Nobles Cooperative Electric,13684,MN,12.47, , ,N,,,,,,,
64407,Huntsman Wind,55986,Mountaineer Wind Energy Center,22752 Seneca Trail,Thomas,WV,26292,Tucker,39.1828,-79.5372,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Monongahela Power Co,12796,WV,138, , ,N,,,,,,N,X
6607,FPL Energy Vansycle LLC,55989,FPL Energy Vansycle LLC (OR),356 Touchet Gardena Road,Touchet,OR,97835,Umatilla,46.01279,-118.816246,WECC,BPAT,Bonneville Power Administration,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Bonneville Power Administration,1738,OR,230, , ,N,,,,,,N,X
49796,Desert Sky Wind Farm LP,55992,Desert Sky,8135 E Hwy 190,Iraan,TX,79744,Pecos,30.9178,-102.0867,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas North Company,20404,TX,138, , ,N,,,,,,X,X
1307,Basin Electric Power Coop,55995,Minot Wind Project,Hwy 83 & County 20 205 Ave S E,Minot,ND,58701,Ward,48.021271,-101.280517,MRO,SWPP,Southwest Power Pool,,22,RE,1,Electric Utility,N,,N,,N,,N,X,,Basin Electric Power Coop,1307,ND,69, , ,N,,,,,,X,X
64407,Huntsman Wind,56001,Waymart Wind,1200 Flat Rock Rd,Forest City,PA,18472,Wayne,41.5533,-75.4542,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,PPL Electric Utilities Corp,14715,PA,69, , ,N,,,,,,N,X
60580,"Community Renewables, LLC",56002,Minwind,41st Street and 80th Avenue,Luverne,MN,56156,Rock,43.5564,-96.303611,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Interstate Power and Light Co,9417,MN,24.5, , ,N,,,,,,N,N
6850,"FPL Energy Hancock County Wind, LLC",56010,Hancock County Wind Energy Center,1824 200th Street,Garner,IA,50438,Hancock,43.052758,-93.629956,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Interstate Power and Light Co,9417,IA,230, , ,N,,,,,,N,X
17058,Shell Wind Energy Inc.,56011,Cabazon Wind Partners,14101 Rusmore Ave,Cabazon,CA,56011,Riverside,33.9172,-116.735,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Southern California Edison Co,17609,CA,138, , ,N,,,,,,X,X
17058,Shell Wind Energy Inc.,56012,Whitewater Hill Wind Partners,63-665 19th Ave,North Palm Springs,CA,92258,Riverside,33.925,-116.617778,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Southern California Edison Co,17609,CA,138, , ,N,,,,,,X,X
64407,Huntsman Wind,56052,"Meyersdale Windpower, LLC",1773 Sandspring Rd,Meyersdale,PA,15552,Somerset,39.790739,-79.002047,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Pennsylvania Electric Co,14711,PA,138, , ,N,,,,,,N,X
6985,Justin McNeilus,56054,G McNeilus Wind Farm Dodge Center,65742 State Highway 56,Dodge Center,MN,55927,Dodge,43.978486,-92.851078,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,"08-475-000,08-476-000,08-477-000, 08-479-000,08-480-000",N,,N,X,,Northern States Power Co - Minnesota,13781,MN,69, , ,N,,,,,,N,X
8565,"FPLE High Winds, LLC",56075,High Winds LLC,6700 Birds Landing Rd.,Birds Landing,CA,94512,Solano,38.1381,-121.8053,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,03-12-000,N,X,,Pacific Gas & Electric Co,14328,CA,230, , ,N,,,,,,N,X
1881,Blue Canyon Windpower LLC,56081,Blue Canyon Windpower,3109 State Hwy 19,Carnegie,OK,73015,Comanche,34.850781,-98.577311,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,99-4000-000,Y,"EG05-53,  EG03-78",N,X,,"Western Farmers Elec Coop, Inc",20447,,138, , ,N,,,,,,N,X
34721,FPL Energy South Dakota Wind LLC,56092,South Dakota Wind Energy Cente,33716 207th St,Highmore,SD,57345,Hyde,44.5492,-99.5,MRO,WACM,Western Area Power Administration - Rocky Mountain Region,,22,NR,2,IPP Non-CHP,N,,N,,Y,03-1103-000,N,X,,Basin Electric Power Coop,1307,SD,230, , ,N,,,,,,,
58528,NextEra Energy Operating Services LLC,56093,TransAlta Wyoming Wind,3287 Divide Rd,Evanston,WY,82930,Uinta,41.2874,-110.5556,WECC,PACE,PacifiCorp - East,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,PacifiCorp,14354,WY,138, , ,N,,,,,,X,X
34719,FPL Energy Oklahoma Wind LLC,56094,Oklahoma Wind Energy Center,3/8 mi W of Intrscn EW30/NS208,Woodward,OK,73801,Woodward,36.603967,-99.340047,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Oklahoma Gas & Electric Co,14063,OK,138, , ,N,,,,,,,
34717,FPL Energy New Mexico Wind LLC,56097,New Mexico Wind Energy Center,1561 State Highway 252,House,NM,88121,Quay,34.63566,-104.04733,WECC,PNM,Public Service Company of New Mexico,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Public Service Co of NM,15473,NM,34.5, , ,N,,,,,,,
34723,FPL Energy North Dakota Wind LLC,56099,FPL Energy North Dakota Wind I/II,"7305 74th Ave., SE",Edgeley,ND,58433,LaMoure,46.327169,-98.898356,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,03-1104-000; '03-1105-000,N,X,,Otter Tail Power Co,14232,ND,230, , ,N,,,,,,,
61369,"Kimball Wind, LLC",56106,Kimball Wind,Northwest of Kimball,Kimball,NE,69145,Kimball,41.2736,-103.6983,WECC,WACM,Western Area Power Administration - Rocky Mountain Region,,22,NR,2,IPP Non-CHP,N,,Y,QF17-494,N,,,X,,City of Kimball - (NE),10260,NE,115, , ,N,,,,,,X,
17058,Shell Wind Energy Inc.,56111,Brazos Wind Farm,968 Main Street,Fluvanna,TX,79517,Scurry,32.94793,-101.147784,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Oncor Electric Delivery Company LLC,44372,TX,138, , ,N,,,,,,X,X
15399,Avangrid Renewables LLC,56112,Mountain View III,19020 Indian Avenue,North Palm Springs,CA,92258,Riverside,33.9141,-116.5914,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,04-7-000,,X,,Southern California Edison Co,17609,CA,115, , ,N,,,,,,,
60558,"Rock County Energy Center, LLC",56123,Minwind 3-9,1056 40th Ave.,Beaver Creek,MN,56116,Rock,43.6383,-96.391944,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Northern States Power Co - Minnesota,13781,MN,161, , ,N,,,,,,N,X
59496,Allete Clean Energy,56142,"Chanarambie Power Partners, LLC",215 111th St.,Lake Wilson,MN,56151,Murray,44.011,-96.0446,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,03-104-000,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,N,X
59496,Allete Clean Energy,56153,Viking Wind Partners,215 111th Street,Lake Wilson,MN,56151,Murray,43.983462,-96.011809,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,"04-13-000, 04-12-000, 04-11-000",N,,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,N,X
50123,"Leeward Asset Management, LLC",56160,"Mendota Hills, LLC",823 Bingham Road,Paw Paw,IL,60553,Lee,41.7194,-89.0492,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,Y,02-17-002,Y,05-34-000,N,X,,Commonwealth Edison Co,4110,IL,138, , ,N,,,,,,N,N
13337,Nebraska Public Power District,56162,Ainsworth Wind,Highway 7,Ainsworth,NE,69210,Brown,42.4489,-99.8917,MRO,SWPP,Southwest Power Pool,,22,RE,1,Electric Utility,N,,N,,N,,,X,,Nebraska Public Power District,13337,NE,115, , ,N,,,,,,X,X
15399,Avangrid Renewables LLC,56172,Flying Cloud Power Partners LLC,1574 170th Street,Lake Park,IA,51347,Dickinson,43.3897,-95.2997,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,03-32-000,,X,,Interstate Power and Light Co,9417,IA,240, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56173,Colorado Green Holdings LLC,8501 County Road E,Lamar,CO,81052,Prowers,37.7033,-102.6231,WECC,PSCO,Public Service Company of Colorado,,22,NR,2,IPP Non-CHP,N,,N,,Y,30-108-000,,X,,Public Service Co of Colorado,15466,CO,230, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56174,Moraine Wind LLC,4 151th Street,Woodstock,MN,56186,Pipestone,44.0667,-96.0667,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,02-63-000,,X,,Northern States Power Co - Minnesota,13781,MN,115, , ,N,,,,,,,
49844,Eurus Combine Hills I LLC,56195,Combine Hills I,84700 White Reservoir Road,Milton-Freewater,OR,97862,Umatilla,45.943,-118.591,WECC,PACW,PacifiCorp - West,,22,NR,2,IPP Non-CHP,N,,N,,Y,04-000,N,X,,PacifiCorp,14354,OR,72, , ,N,,,,,,X,X
61141,TG Windfarm LLC,56199,TG Windfarm LLC,966 120th Ave,Pipestone,MN,56164,Pipestone,43.9897,-96.2236,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,06-152-000,Y,04-84-000,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,X,X
61140,CG Windfarm LLC,56200,CG Windfarm LLC,996 120th Avenue,Woodstock,MN,56186,Pipestone,43.9931,-96.2186,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,06-153-000,Y,04-82-000,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,X,X
61139,Bisson Windfarm LLC,56201,Bisson Windfarm LLC,906 120th Avenue,Pipestone,MN,56164,Pipestone,43.984444,-96.219444,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,06-154-000,Y,04-85-000,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,X,X
49867,Tofteland Windfarm LLC,56202,Tofteland Windfarm LLC,936 120th Avenue,Pipestone,MN,56164,Pipestone,43.980278,-96.223333,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Northern States Power Co - Minnesota,13781,MN,69, , ,N,,,,,,X,X
61142,Westridge Windfarm LLC,56203,Westridge Windfarm LLC,966 12th Ave,Woodstock,MN,56164,Pipestone,43.988611,-96.215556,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,06-150-000,Y,04-83-000,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,X,X
49869,Fey Windfarm LLC,56204,Fey Windfarm LLC,1959 131th Street,Woodstock,MN,56186,Pipestone,44.0364,-96.0736,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,X,X
49870,Windcurrent Farms LLC,56205,Windcurrent Farms LLC,1928 121th Street,Woodstock,MN,56186,Pipestone,44.0236,-96.0789,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,604-80-000,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,X,X
61120,"K-brink Windfarm, LLC",56206,K-Brink Windfarm LLC,1731 121th Street,Woodstock,MN,56186,Pipestone,44.0197,-96.1183,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,06-147-000,Y,04-86-000,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,X,X
56800,Brewster,56207,DL Windy Acres LLC,80442 350th Avenue,Brewster,MN,56119,Jackson,43.651389,-95.368611,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,07-245-000,Y,04-92-000,N,X,,Great River Energy,7570,,69, , ,N,,,,,,N,X
56800,Brewster,56208,S&P Windfarm LLC,80441 350th Avenue,Brewster,MN,56119,Jackson,43.651389,-95.3825,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,07-246-000,Y,04-93-000,N,X,,Great River Energy,7570,,69, , ,N,,,,,,N,X
49874,Boeve Windfarm LLC,56209,Boeve Windfarm LLC,1857 141st Street,Woodstock,MN,56186,Pipestone,44.05,-96.0933,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,06-146-000,Y,04-78-000,N,X,,Northern States Power Co - Minnesota,13781,MN,34.5, , ,N,,,,,,X,X
56800,Brewster,56210,B&K Energy Systems LLC,80442 350th Avenue,Brewster,MN,56119,Jackson,43.651389,-95.3755,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,07-244-000,Y,04-89-000,N,X,,Great River Energy,7570,,69, , ,N,,,,,,N,X
50123,"Leeward Asset Management, LLC",56211,Sweetwater Wind 1 LLC,7051 Hwy 70,Sweetwater,TX,79556,Nolan,32.3606,-100.3389,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,04-22-000,N,X,,Oncor Electric Delivery Company LLC,44372,TX,345, , ,N,,,,,,X,X
50123,"Leeward Asset Management, LLC",56212,Sweetwater Wind 2 LLC,Nolan,Sweetwater,TX,79556,Nolan,32.3472,-100.3703,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,05-24-000,N,X,,Oncor Electric Delivery Company LLC,44372,TX,345, , ,N,,,,,,N,N
57202,E&E Enterprises LLC,56215,Allendorf,U S Highway 59,Allendorf,IA,51354,Osceola,43.4,-95.6333,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,98-97-000,N,,N,X,,Interstate Power and Light Co,9417,IA,12.8,69, ,N,,,,,,X,X
49903,Aeolus Wind LLC,56225,Aeolus Wind Facility,14899 County Rd 17,Spearman,TX,79081,Hansford,36.4725,-101.3278,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Southwestern Public Service Co,17718,TX,34.5, , ,N,,,,,,N,X
40577,"American Mun Power-Ohio, Inc",56226,Bowling Green Wind,Rt 6 W of Interstate 75,Bowling Green,OH,43402,Wood,41.3786,-83.7383,RFC,PJM,"PJM Interconnection, LLC",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,City of Bowling Green - (OH),2054,OH,12.47, , ,N,,,,,,X,X
19740,AES Wind Generation Inc,56240,Buffalo Gap Wind Farm,10718 FM89,Merkel,TX,79536,Taylor,32.311556,-100.061589,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,AEP Texas Central Company,3278,TX,135, , ,N,,,,,,,
12341,MidAmerican Energy Co,56251,Intrepid,506 West 2nd,Schaller,IA,51053,Buena Vista,42.5539,-95.3283,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,MidAmerican Energy Co,12341,IA,161, , ,N,,,,,,,
12341,MidAmerican Energy Co,56252,Century,301 Commercial St,Blairsburg,IA,50034,Hamilton,42.5644,-93.6369,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,MidAmerican Energy Co,12341,IA,161, , ,N,,,,,,,
15500,Puget Sound Energy Inc,56255,Hopkins Ridge Wind,431 Gwinn Road,Dayton,WA,99328,Columbia,46.4211,-117.8331,WECC,BPAT,Bonneville Power Administration,,22,RE,1,Electric Utility,N,,N,,N,,N,X,,Bonneville Power Administration,1738,WA,115, , ,N,,,,,,X,X
50012,"FPL Energy Callahan Wind, LLC",56270,Callahan Divide Wind Energy Center,1209 F CR 618,Tusocola,TX,79562,Taylor,32.303889,-100.021667,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,AEP Texas Central Company,3278,TX,138, , ,N,,,,,,,
64407,Huntsman Wind,56271,Diablo Winds LLC,6185 Industrial Way,Livermore,CA,94550,Alameda,37.763653,-121.614392,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,230, , ,N,,,,,,N,X
50014,"FPL Energy Weatherford, LLC",56273,Weatherford Wind Energy Center,3070 West service road,Weatherford,OK,73906,Custer,35.5094,-98.7346,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Public Service Co of Oklahoma,15474,OK,138, , ,N,,,,,,,
56899,Wind Stream Operations LLC,56275,Helzel & Schwarzhoff 86,13000 Jameson Road,Tehachapi,CA,93561,Kern,35.0925,-118.3952,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Southern California Edison Co,17609,CA,34, , ,N,,,,,,,
56899,Wind Stream Operations LLC,56276,ZCO,13000 Jameson Road,Tehachapi,CA,93561,Kern,35.0772,-118.3811,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Southern California Edison Co,17609,CA,66, , ,N,,,,,,,
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,6972 Eagle Factory Road,Lowville,NY,13367,Lewis,43.7853,-75.5753,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,03-101-000,N,X,,Niagara Mohawk Power Corp.,13573,NY,230, , ,N,,,,,,N,X
