Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Azimuth Angle,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW)
59455,"Venable Solar, LLC",58289,Venable Solar 1,CA,Riverside,VNPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.1,4,2015,,,,Y,,,,,,,198,20,1.8,Y,,,,,,N, ,N, 
59455,"Venable Solar, LLC",58290,Venable Solar 2,CA,Riverside,VSPV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.1,4,2015,,,,Y,,,,,,,198,20,1.8,Y,,,,,,N, ,N, 
61012,AES Distributed Energy,58292,Jewish Community Center PV,AZ,Maricopa,JCC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.1,1.2,1.2,9,2012,,,,Y,,,,,,,180,5,1.3,Y,,,,,,N, ,N, 
61012,AES Distributed Energy,58293,Paradise Valley H.S. PV,AZ,Maricopa,PVH,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.4,1.4,1,2013,,,,Y,,,,,,,180,5,1.6,Y,,,,,,N, ,N, 
58269,Tulare PV II LLC,58304,Kingsburg Solar,CA,Tulare,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,,,Y,,,,,,,180,20,1.7,Y,,,,,,N, ,N, 
58269,Tulare PV II LLC,58304,Kingsburg Solar,CA,Tulare,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,12,2013,,,,Y,,,,,,,180,20,1.7,Y,,,,,,N, ,N, 
58269,Tulare PV II LLC,58304,Kingsburg Solar,CA,Tulare,3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.7,0.7,0.7,12,2013,,,,Y,,,,,,N,180,20,0.8,Y,,,,,,N, ,N, 
60025,Greenbacker Renewable Energy Corporation,58305,PCIP Solar,NC,Person,PCIP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,11,2011,,,,Y,,,,,,,180,26,1.3,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58306,Exeter Solar,CA,Tulare,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,2,2014,,,,Y,,,,,,,180,20,1.2,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58306,Exeter Solar,CA,Tulare,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,2,2014,,,,Y,,,,,,,180,20,1.2,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58306,Exeter Solar,CA,Tulare,3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,2,2014,,,,Y,,,,,,,180,20,1.8,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58307,Ivanhoe Solar,CA,Tulare,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2014,,,,Y,,,,,,,180,20,1.8,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58307,Ivanhoe Solar,CA,Tulare,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,0.5,0.5,0.5,1,2014,,,,Y,,,,,,,180,20,0.6,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58307,Ivanhoe Solar,CA,Tulare,3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2014,,,,Y,,,,,,,180,20,1.8,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58308,Lindsay Solar,CA,Tulare,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2014,,,,Y,,,,,,,180,20,1.8,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58308,Lindsay Solar,CA,Tulare,3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2014,,,,Y,,,,,,,180,20,1.8,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58308,Lindsay Solar,CA,Tulare,4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2014,,,,Y,,,,,,,180,20,1.2,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58309,Porterville Solar,CA,Tulare,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2014,,,,Y,,,,,,,180,20,1.2,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58309,Porterville Solar,CA,Tulare,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2014,,,,Y,,,,,,,180,20,1.2,Y,,,,,,N, ,N, 
58268,Tulare PV I LLC,58309,Porterville Solar,CA,Tulare,5,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,1,2014,,,,Y,,,,,,,180,20,1.8,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58311,Chadbourn Farm,NC,Columbus,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,12,2012,,,,Y,,,,,,,180,25,7,Y,,,,,,N, ,N, 
63248,Palmetto Power Management LLC,58312,Warrenton Farm,NC,Warren,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4,4,4,12,2012,,,,Y,,,,,,,180,20,5.6,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58313,Mocksville Farm,NC,Davie,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,11,2012,,,,Y,,,,,,,180,25,6.4,Y,,,,,,N, ,N, 
63248,Palmetto Power Management LLC,58314,Belwood Farm,NC,Cleveland,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4,4,4,12,2012,,,,Y,,,,,,,180,25,5.2,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58315,Arndt Farm,NC,Catawba,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,11,2012,,,,Y,,,,,,,180,25,6.5,Y,,,,,,N, ,N, 
63248,Palmetto Power Management LLC,58316,Railroad Farm,NC,Robeson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,10,2012,,,,Y,,,,,,,180,25,6.4,Y,,,,,,N, ,N, 
63248,Palmetto Power Management LLC,58317,Watts Farm,NC,Robeson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,7,2012,,,,Y,,,,,,,180,25,6.4,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58318,Farrington Farm,NC,Chatham,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,4,2012,,,,Y,,,,,,,180,25,1.1,Y,,,,,,N, ,N, 
58245,"Patua Acquisition Company, LLC",58319,"Patua Acquisition Project, LLC",NV,Churchill,PV-01,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.6,10.6,10.6,7,2017,,Y,,,,,,,,,90,60,14.5,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58323,Shannon Farm,NC,Robeson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,10,2012,,,,Y,,,,,,,180,25,6.5,Y,,,,,,N, ,N, 
58304,Constellation Solar Maryland II LLC,58329,UMMS at Pocomoke,MD,Somerset,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.8,2.8,2.8,2,2013,,,,Y,,,,,,,180,20,3.7,Y,,,,,,Y,3.7,N, 
64778,"Strata Manager, LLC",58331,Fuquay Farm,NC,Wake,FUQUA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,3,2013,,,,Y,,,,,,,180,20,6.4,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58332,Haynes Farm,NC,Lincoln,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,9,2013,,,,Y,,,,,,,180,20,6,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58333,Lenoir Farm,NC,Lenoir,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,7,2013,,,,Y,,,,,,,190,25,6,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58334,Lenoir Farm 2,NC,Lenoir,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,6,2013,,,,Y,,,,,,,188,25,6,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58335,Marshville Farm,NC,Union,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,10,2013,,,,Y,,,,,,,180,25,6,Y,,,,,,N, ,N, 
63248,Palmetto Power Management LLC,58336,Mile Farm,NC,Durham,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,6,2014,,,,Y,,,,,,,180,20,6.4,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58337,Moore Solar Farm,NC,Rockingham,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,12,2013,,,,Y,,,,,,,180,20,6,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58338,Moorings Farm,NC,Wayne,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,9,2013,,,,Y,,,,,,,182,25,6,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58339,New Bern Farm,NC,Craven,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,4,2014,,,,Y,,,,,,,200,20,6.5,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58340,Roxboro Farm,NC,Person,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,4,2014,,,,Y,,,,,,,180,25,6.4,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58341,White Cross Farm,NC,Orange,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,9,2013,,,,Y,,,,,,,180,25,6,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58342,Wilson Farm 1,NC,Wilson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,7,2013,,,,Y,,,,,,,180,25,6.1,Y,,,,,,N, ,N, 
63248,Palmetto Power Management LLC,58343,Yanceyville Farm,NC,Caswell,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,12,2013,,,,Y,,,,,,,180,20,6.2,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58344,AM Best Farm,NC,Wayne,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,6,2013,,,,Y,,,,,,,190,20,6.7,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58345,Mt Olive Farm 2,NC,Wayne,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,5,2013,,,,Y,,,,,,,180,25,6.7,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58346,Dibrell Farm,NC,Rockingham,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,3,2013,,,,Y,,,,,,,190,20,6.5,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58347,Rock Farm,NC,Richmond,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,5,2013,,,,Y,,,,,,,195,25,6.7,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58348,Two Lines Farm,NC,Catawba,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,3,2013,,,,Y,,,,,,,195,20,6.4,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58349,Bolton Farm,NC,Warren,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,7,2013,,,,Y,,,,,,,176,20,6.5,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",58350,McCallum Farm,NC,Robeson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,9,2013,,,,Y,,,,,,,180,20,6.5,Y,,,,,,N, ,N, 
60025,Greenbacker Renewable Energy Corporation,58354,Radiance Solar 4,CA,Los Angeles,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,7,2013,,,,Y,,,,,,,200,25,1.8,Y,,,,,,N, ,N, 
60025,Greenbacker Renewable Energy Corporation,58355,Radiance Solar 5,CA,Los Angeles,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,7,2013,,,,Y,,,,,,,200,25,1.8,Y,,,,,,N, ,N, 
63068,CVI CleanCapital Solar 4 LLC,58356,The Lawrenceville School Solar Facility,NJ,Mercer,TLS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.2,5.2,5.2,5,2012,,Y,,,,,,,,,160, ,6.1,Y,,,,,,Y,6.1,N, 
63068,CVI CleanCapital Solar 4 LLC,58357,Amazon,NJ,Middlesex,WR,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,4.2,4.2,4.2,12,2011,,,,Y,,,,,,,154,16,4.9,Y,,,,,,Y,4.9,N, 
63068,CVI CleanCapital Solar 4 LLC,58358,North Jersey Media Group Solar Facility,NJ,Morris,NJMG,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,4.1,4.1,4.1,3,2013,,,,Y,,,,,,,217,20,4.9,Y,,,,,,Y,4.9,N, 
63068,CVI CleanCapital Solar 4 LLC,58359,Corning Pharmaceutical Glass,NJ,Cumberland,GG,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,2.3,2.3,2.3,9,2012,,,,Y,,,,,,,183,9.7,2.8,,,,Y,,,Y,2.8,N, 
63068,CVI CleanCapital Solar 4 LLC,58360,Atlantic Coast Freezers Solar Facility,NJ,Cumberland,ACF,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,2,2,2,4,2012,,Y,,,,,,,,,188, ,2.2,Y,,,,,,Y,2.2,N, 
63068,CVI CleanCapital Solar 4 LLC,58361,Williams-Sonoma Solar Facility,NJ,Middlesex,WS,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,3,3,3,12,2011,,,,Y,,,,,,,180,15,3.6,Y,,,,,,Y,3.6,N, 
57365,Consolidated Edison Solutions Inc,58362,Quittacas Pond Solar,MA,Plymouth,QPMA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,3.5,3.5,12,2013,,,,Y,,,,,,,180,30,4.2,Y,,,,,,N, ,Y,4.2
61944,Goldman Sachs Renewable Power LLC,58364,Tissington Solar,NJ,Sussex,MC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,9,2019,,,,Y,,,,,,,180,25,3.6,Y,,,,,,Y,3,N, 
58355,SPS Atwell Island LLC,58366,Atwell Island,CA,Tulare,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20.2,20.2,20.2,3,2013,,,,Y,,,,,,,180,18,23.5,,,Y,,,,N, ,N, 
60281,"Altus Power America Management, LLC",58370,Gridley Main,CA,Butte,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,3,2013,,Y,,,,,,,,,0,0,1.2,Y,,,,,,N, ,N, 
60281,"Altus Power America Management, LLC",58371,Gridley Main Two,CA,Butte,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.5,2.5,2.5,4,2013,,Y,,,,,,,,,0,0,3,Y,,,,,,N, ,N, 
56769,Consolidated Edison Development Inc.,58373,White River Solar,CA,Tulare,WRCA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20,20,20,7,2013,,Y,,,,,,,,,0,0,26,Y,,,,,,N, ,N, 
56769,Consolidated Edison Development Inc.,58374,Corcoran Solar,CA,Kings,CSCA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,20,20,20,8,2013,,Y,,,,,,,,,0,0,26,Y,,,,,,N, ,N, 
58363,Oakley Solar Project LLC,58376,Oakley Solar Project,CA,Contra Costa,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,6,2013,,,,Y,,,,,,,180,5,1.7,Y,,,,,,N, ,N, 
2439,City of Bryan - (OH),58381,Bryan Solar Field,OH,Williams,1,OP,Solar Photovoltaic,PV,Electric Utility,1,2.1,1.8,1.4,2,2012,,,,Y,,,,,,,180,25,2.1,,Y,,,,,N, ,N, 
803,Arizona Public Service Co,58383,Hyder II Hybrid,AZ,Yuma,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,14,14,14,12,2013,,Y,,,,,,,,,0,0,21,Y,,,,,,N, ,N, 
56769,Consolidated Edison Development Inc.,58385,Northbridge Solar,MA,Worcester,NSMA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.9,1.9,1.9,8,2013,,,,Y,,,,,,,180,25,2.5,Y,,,,,,Y,2.5,N, 
58373,CU Solar LLC,58386,CU Solar Plant,OH,Greene,CU,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.8,1.8,1.8,4,2013,,,,Y,,,,,,,180,25,2.2,Y,,,,,,N, ,N, 
59139,SunEdison LLC,58387,CES Sterling LLC,MA,Worcester,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,2,2013,,,,Y,,,,,,,180,0,2.4,Y,,,,,N,N, ,N, 
59873,"Solar Star California XIX, LLC",58388,Solar Star 1,CA,Kern,AVS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,39,38,38,3,2014,,Y,,,,,,,,,0,0,48.9,Y,,,,,,N, ,N, 
59873,"Solar Star California XIX, LLC",58388,Solar Star 1,CA,Kern,SS11,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,54,52.6,52.6,6,2015,,Y,,,,,,,,,0,0,67.7,Y,,,,,,N, ,N, 
59873,"Solar Star California XIX, LLC",58388,Solar Star 1,CA,Kern,SS12,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,54,52.6,52.6,2,2015,,Y,,,,,,,,,0,0,67.7,Y,,,,,,N, ,N, 
59873,"Solar Star California XIX, LLC",58388,Solar Star 1,CA,Kern,SS13,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,58.5,57,57,10,2014,,Y,,,,,,,,,0,0,73.3,Y,,,,,,N, ,N, 
59873,"Solar Star California XIX, LLC",58388,Solar Star 1,CA,Kern,SS14,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,33,32.2,32.2,6,2015,,Y,,,,,,,,,0,0,40.7,Y,,,,,,N, ,N, 
59873,"Solar Star California XIX, LLC",58388,Solar Star 1,CA,Kern,SS15,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,15,14.6,14.6,10,2014,,Y,,,,,,,,,0,0,18.8,Y,,,,,,N, ,N, 
59873,"Solar Star California XIX, LLC",58388,Solar Star 1,CA,Kern,SS16,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,64.5,62.9,62.9,4,2014,,Y,,,,,,,,,0,0,80.8,Y,,,,,,N, ,N, 
59872,"Solar Star California XX, LLC",58389,Solar Star 2,CA,Kern,AVS2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,19.5,19,19,3,2014,,Y,,,,,,,,,0,0,24.4,Y,,,,,,N, ,N, 
59872,"Solar Star California XX, LLC",58389,Solar Star 2,CA,Kern,SS21,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,60,59,59,7,2014,,Y,,,,,,,,,0,0,75.2,Y,,,,,,N, ,N, 
59872,"Solar Star California XX, LLC",58389,Solar Star 2,CA,Kern,SS22,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,55.5,55,55,12,2014,,Y,,,,,,,,,0,0,69.5,Y,,,,,,N, ,N, 
59872,"Solar Star California XX, LLC",58389,Solar Star 2,CA,Kern,SS23,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,48,47,47,12,2014,,Y,,,,,,,,,0,0,60.1,Y,,,,,,N, ,N, 
59872,"Solar Star California XX, LLC",58389,Solar Star 2,CA,Kern,SS24,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,43.5,43,43,6,2015,,Y,,,,,,,,,0,0,54.5,Y,,,,,,N, ,N, 
59872,"Solar Star California XX, LLC",58389,Solar Star 2,CA,Kern,SS25,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,52.5,52,52,4,2014,,Y,,,,,,,,,0,0,65.8,Y,,,,,,N, ,N, 
63249,Terraform Arcadia,58391,IND Community Solar Farm 1st Phase,IN,Marion,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,11,2013,,,,Y,,,,,,,180,30,12.5,Y,,,,,,N, ,Y,5
60898,Axium US Solar Holdings LLC,58398,Heber Solar,CA,Imperial,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10.9,10,8.2,5,2014,,Y,,,,,,,,,0,0,13.1,Y,,,,,,N, ,N, 
58385,SR Enterprise South LLC,58401,Volkswagen Solar System,TN,Hamilton,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,9.6,7.6,7.6,11,2012,,,,Y,,,,,,,180,25,9.5,Y,,,,,,N, ,N, 
58387,Solar Star New Jersey VI LLC,58402,Solar Star New Jersey NJ LLC,NJ,Somerset,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,2,2012,,Y,,,,,,,,,0,0,1.7,Y,,,,,,N, ,N, 
63249,Terraform Arcadia,58403,Bellingham PV,MA,Worcester,SO032,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,10,2013,,,,Y,,,,,,,180,25,3.8,Y,,,,,,Y,3.8,N, 
61230,"CD Arevon USA, Inc.",58408,Maryland Solar,MD,Washington,MSH1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,27,20.9,20.9,9,2013,,,,Y,,,,,,,180,20,29.1,,Y,,,,,N, ,N, 
63249,Terraform Arcadia,58410,Marshfield PV,MA,Plymouth,SO032,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,12,2013,,,,Y,,,,,,,177,22,4,Y,,,,,,Y,4,N, 
63249,Terraform Arcadia,58411,Orange PV,MA,Franklin,SO023,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,7,2013,,,N,Y,,,,,,,180,30,2.4,Y,,,,,,Y,2.3,N, 
63249,Terraform Arcadia,58412,Maynard PV,MA,Middlesex,SO026,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,1,2014,,,,Y,,,,,,,180,30,1.2,Y,,,,,,Y,1.2,N, 
58413,Lone Valley Solar Park I LLC,58417,Lone Valley Solar Park I LLC,CA,San Bernardino,CP1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,10,10,10,12,2014,,Y,N,,,,,,,,90,50,12.2,Y,,,,,,N, ,N, 
61012,AES Distributed Energy,58418,Victor Dry Farm Ranch A,CA,San Bernardino,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,4,6,2015,,,,Y,,,,,,,193,15,6,Y,,,,,,N, ,N, 
61012,AES Distributed Energy,58419,Victor Dry Farm Ranch B,CA,San Bernardino,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,4,6,2015,,,,Y,,,,,,,193,15,5.6,Y,,,,,,N, ,N, 
58416,"California State University, Northridge",58422,CSU Northridge Plant,CA,Los Angeles,B2PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.4,0.3,0.2,4,2005,,,,Y,,,,,,,180,5,0.5,Y,,,,,,Y,0.5,N, 
58416,"California State University, Northridge",58422,CSU Northridge Plant,CA,Los Angeles,E6PV,OP,Solar Photovoltaic,PV,Commercial Non-CHP,4,0.2,0.1,0.1,3,2003,,,,Y,,,,,,,270,5,0.2,Y,,,,,,Y,0.2,N, 
63249,Terraform Arcadia,58423,Southbridge PV,MA,Worcester,SO022,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,1,2014,,,,Y,,,,,,,180,30,3.4,Y,,,,,,Y,2.4,N, 
61230,"CD Arevon USA, Inc.",58430,Centinela Solar Energy,CA,Imperial,CSE1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,34.2,33.4,33.4,7,2013,,Y,,,,,,,,,90, ,48.9,Y,,,,,,N, ,N, 
61230,"CD Arevon USA, Inc.",58430,Centinela Solar Energy,CA,Imperial,CSE2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,26.6,25.6,25.6,8,2013,,Y,,,,,,,,,90, ,38.6,Y,,,,,,N, ,N, 
61230,"CD Arevon USA, Inc.",58430,Centinela Solar Energy,CA,Imperial,CSE3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,34.2,33.4,33.4,10,2013,,Y,,,,,,,,,90, ,49.7,Y,,,,,,N, ,N, 
61230,"CD Arevon USA, Inc.",58430,Centinela Solar Energy,CA,Imperial,CSE4,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,34.2,33.4,33.4,12,2013,,Y,,,,,,,,,90, ,49.8,Y,,,,,,N, ,N, 
61230,"CD Arevon USA, Inc.",58430,Centinela Solar Energy,CA,Imperial,CSE5,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,19,18.6,18.6,4,2014,,Y,,,,,,,,,90, ,27.6,Y,,,,,,N, ,N, 
61230,"CD Arevon USA, Inc.",58430,Centinela Solar Energy,CA,Imperial,CSE6,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,26.6,25.6,25.6,5,2014,,Y,,,,,,,,,90, ,38.3,Y,,,,,,N, ,N, 
58428,UT West Tennessee Solar Farm,58431,West Tennessee Solar Farm,TN,Haywood,SNVA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,4.2,4.2,4.2,4,2012,,,N,Y,,,,,,,180,24,5,Y,,,,,,N, ,N, 
58438,Sunstream Energy LLC,58443,Martin Limestone Solar Array,PA,Lancaster,GEN1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2012,,,,Y,,,,,,,180,31,1.1,Y,,,,,,Y,1.1,N, 
58440,CD US Solar MT 2 LLC,58445,Arrache 4006,CA,Los Angeles,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2013,,Y,,,,,,,,,180,0,1.3,Y,,,,,,N, ,N, 
58440,CD US Solar MT 2 LLC,58445,Arrache 4006,CA,Los Angeles,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,8,2013,,Y,,,,,,,,,45,0,1.3,Y,,,,,,N, ,N, 
58440,CD US Solar MT 2 LLC,58446,Arrache 4013,CA,Los Angeles,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,8,2013,,Y,,,,,,,,,45,0,2,Y,,,,,,N, ,N, 
58440,CD US Solar MT 2 LLC,58447,Arrache 8083,CA,Los Angeles,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,9,2013,,Y,,,,,,,,,45,0,2,Y,,,,,,N, ,N, 
58440,CD US Solar MT 2 LLC,58447,Arrache 8083,CA,Los Angeles,2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.5,1.5,1.5,9,2013,,Y,,,,,,,,,45,0,2,Y,,,,,,N, ,N, 
58440,CD US Solar MT 2 LLC,58447,Arrache 8083,CA,Los Angeles,3,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,9,2013,,Y,,,,,,,,,45,0,1.4,Y,,,,,,N, ,N, 
